index,count,mean,std,min,25%,50%,75%,max
compression_ratio,283853.0,0.9584824753076753,0.30334051654187333,0.2180533780447614,0.7656822247014944,0.9553900083770596,1.1255775940568127,2.4232266348356855
etf_flow_x_compression,283853.0,0.02927451484902204,1.453177778106142,-8.53408473608816,-0.6594021450372621,-0.014163557216664967,0.700254822155574,8.540356355381654
